"Player","Squad","League","Age","progressive_passes_per90","progressive_carries_per90","key_passes_per90","tackles_per90","interceptions_per90","recoveries_per90","crosses_per90","pass_completion","progression_score","defending_score","xT_proxy","age_score","scouting_score","role_profile"
"Aaron Wan-Bissaka","West Ham","Premier League",26,4.07250112217053,2.32786260357812,0.77420147770265,2.06052952199098,1.97817823630418,4.8589663206344,1.43826993366725,82.3,2.18541858005675,8.89767407892956,3.37464571473356,0.5,3.72576965570157,"Elite Progressive CB"
"Aarón Martín","Genoa","Serie A",27,2.45742598281256,1.645033168746,1.79842684030003,1.72242965775885,0.571478883193246,3.69942708529645,7.2007674983981,71.05,1.90753882028917,5.99333562624854,2.13246885718593,0.5,2.73206621599023,"Balanced Defender"
"Abakar Sylla","Strasbourg","Ligue 1",21,2.80277255639098,0.200892857142857,0.172926456766917,2.63497415413534,1.17395441729323,4.96120770676692,0.122703242481203,88.2,0.846904123691444,8.77013627819549,1.76202067669173,1,3.25800253293522,"Defensive Stopper"
"Abdel Abqar","Alavés","La Liga",25,2.39708147714198,0.42857210592197,0.204554219050951,1.33896284386077,1.16021003586646,3.71106476193687,0.130279345384353,74.6,0.841250854526729,6.2102376416641,1.60967772865397,0.625,2.39917163430992,"Balanced Defender"
"Abdoulaye Bamba","Angers","Ligue 1",34,0.95364238410596,0.0596026490066225,0.357615894039735,1.3112582781457,1.13245033112583,2.80132450331126,0.298013245033113,88.5,0.3969437502504,5.24503311258278,0.596026490066225,0.25,1.87078743387499,"Possession Defender"
"Abdoulaye Niakhate Ndiaye","Brest","Ligue 1",22,2.05623901581722,0.263620386643234,0.0527240773286467,2.58347978910369,0.579964850615114,3.79613356766257,0.105448154657293,86.4,0.63683965949066,6.95957820738137,1.33919156414763,0.75,2.57900932601068,"Balanced Defender"
"Abdukodir Khusanov","Lens","Ligue 1",20,3.96923076923077,0.184615384615385,0.184615384615385,1.38461538461538,2.4,4.61538461538461,0.461538461538462,88.1,1.13953907048327,8.4,2.45538461538462,1,3.26391562819331,"Defensive Stopper"
"Abdul Mumin","Rayo Vallecano","La Liga",26,1.90185957730015,0.427110411560765,0.128567740908301,1.33020594135211,1.09755390865951,4.17344689384623,0.18699086103422,81.35,0.687257031270385,6.60120674385785,1.3119599110044,0.5,2.43661483566551,"Balanced Defender"
"Abel Bretones","Osasuna","La Liga",23,3.34136933461909,2.16972034715526,0.694310511089682,2.64705882352941,0.781099324975892,4.59980713596914,3.68852459016393,72.5,1.91204660558856,8.02796528447445,2.87270973963356,0.75,3.39570822757776,"Balanced Defender"
"Abner","Lyon","Ligue 1",24,3.78548492791612,1.72981651376147,0.71127129750983,2.00081913499345,0.688564875491481,4.39708387942333,2.11553079947575,80.65,1.86652724179949,7.08646788990826,2.96321756225426,0.75,3.10320126369227,"Balanced Defender"
"Achraf Hakimi","Paris S-G","Ligue 1",25,9.06360296549277,3.98217517572288,2.09061378244635,1.720964386428,0.954720917787545,6.26969930191867,3.58255969166571,87.6,4.55494288779906,8.94538460613422,7.03103184958482,0.625,4.71819253695989,"Elite Progressive CB"
"Adam Marušić","Lazio","Serie A",31,3.33036150565241,0.950939997515425,0.395482214584455,1.26940038925007,0.729055033334714,3.83368669510125,1.67850428589176,83.95,1.34300399280172,5.83214211768603,2.37859290239761,0.25,2.4207942324265,"Balanced Defender"
"Adam Masina","Torino","Serie A",30,3.55753220264461,0.483581638385878,0.225634791069567,1.52091085444893,1.11654069909458,4.21689509103048,0.504077237493486,84.75,1.16245837860985,6.854346644574,2.32795197694112,0.25,2.65603734481614,"Balanced Defender"
"Adam Obert","Cagliari","Serie A",21,3.85853075167471,1.1708932890098,0.70475609719998,2.10822955487998,1.96525358253976,5.04754025084439,1.17693202572975,77.7,1.67422205222409,9.12102338826413,2.78347576660875,1,3.68369583736888,"Defensive Stopper"
"Adam Smith","Bournemouth","Premier League",33,3.24958315050461,0.926853883282141,0.582229047827995,1.45366388767003,0.864063185607723,3.34067573497148,1.75024133391839,76,1.38367898891093,5.65840280824923,2.32049144361562,0.25,2.37699243803914,"Balanced Defender"
"Adam Webster","Brighton","Premier League",28,6.29370629370629,1.25874125874126,0.393356643356643,1.1013986013986,1.25874125874126,4.95629370629371,0.0786713286713287,91,2.20461740830953,7.31643356643357,4.27972027972028,0.5,3.26777703325388,"Ball Progressor"
"Adama Boiro","Athletic Club","La Liga",22,3.76021798365123,2.04359673024523,0.408719346049046,1.63487738419619,0.980926430517711,3.67847411444142,2.53405994550409,79.9,1.86362614429027,6.29427792915531,3.07356948228883,0.75,2.8636338364627,"Balanced Defender"
"Adrien Tameze","Torino","Serie A",29,3.77446411929171,0.92264678471575,0.796831314072693,1.46784715750233,1.97110904007456,5.87138863000932,0.629077353215284,86.7,1.59502674481997,9.31034482758621,2.63373718546132,0.25,3.56781414620385,"Defensive Stopper"
"Adrien Truffert","Rennes","Ligue 1",22,3.75652545129289,2.19820041876728,1.03631942185721,1.81563821353066,0.840098491624654,4.7064588754269,3.88149241746625,78.7,2.15566975765242,7.36219558058221,3.13319543828265,0.875,3.32462657723563,"Ball Progressor"
"Adrià Altimira","Leganés","La Liga",23,2.31901840490798,1.26993865030675,0.607361963190184,2.26380368098159,0.828220858895706,3.92024539877301,1.54601226993865,78.5,1.28616328695885,7.01226993865031,1.89938650306748,0.75,2.84664629637863,"Balanced Defender"
"Adrià Pedrosa","Sevilla","La Liga",26,3.11288443980405,1.98370492062097,1.08474245567837,2.27743860208311,0.855028083151747,4.57659305420473,4.74887883359969,73.6,1.93149187122317,7.70905973943959,2.66121263213082,0.5,3.25891467032114,"Balanced Defender"
"Aihen Muñoz","Real Sociedad","La Liga",26,3.11460863746782,2.02387013251487,0.602099000683666,2.42105110041165,0.93313162756193,4.39761007753066,2.59236766695274,71.4,1.76589660605041,7.75179280550424,2.67831323548664,0.5,3.20329648407144,"Balanced Defender"
"Ainsley Maitland-Niles","Lyon","Ligue 1",26,4.7006107256941,1.56514993737951,1.17773313820131,2.67800754260304,1.10096850681789,4.94011827533316,1.74807741018533,84.15,2.21099357971822,8.71909432475409,3.44642641036826,0.5,3.68427572931351,"Elite Progressive CB"
"Aitor Paredes","Athletic Club","La Liga",24,2.92307937223245,0.199189819350288,0.116236921509464,0.705356792977781,1.09554400642658,3.81969072063952,0.0414764489204122,84.4,0.855365507621722,5.62059152004389,1.83352355107959,0.75,2.26272365906186,"Balanced Defender"
"Aitor Ruibal","Betis","La Liga",28,4.10301343272516,1.69317714616935,1.1721788244175,3.13212328720959,1.09928623903915,5.88468615411575,2.33566311021844,78.4,2.10583813264535,10.1160956803645,3.13907891810284,0.5,4.05556395716749,"Elite Progressive CB"
"Alan Matturro","Genoa","Serie A",19,1.5,1.2,0.3,1.1,1.4,2.6,0.8,78,0.938181576456139,5.1,1.38,1,2.18327263058246,"Balanced Defender"
"Alberto Dossena","Como","Serie A",25,2.23298530744843,0.234673133291306,0.304678332972883,1.64507249644535,1.22268073494968,4.54873113965056,0.0397734227249092,83.7,0.765134741136573,7.4164843710456,1.43366043778558,0.625,2.73969920776831,"Balanced Defender"
"Alberto Moreno","Villarreal","La Liga",32,3.77838616737187,1.38771485694932,0.98025337239374,1.59144559922712,1.09255724446206,4.23278139958827,2.76262960090024,81.2,1.83811821848616,6.91678424327745,2.82211764320285,0.25,2.9414825603777,"Balanced Defender"
"Alejandro Balde","Barcelona","La Liga",20,3.17120868590485,4.49203330291623,0.936787496282589,1.00776144517677,0.261791499647958,4.59163131419682,2.52832539862081,86.45,2.82549561228687,5.86118425902155,3.6995385327094,1,3.17500352262121,"Ball Progressor"
"Alejandro Francés","Girona","La Liga",21,4.83375959079284,1.38107416879795,0.30690537084399,2.76214833759591,1.30434782608696,2.83887468030691,1.91815856777494,84.3,1.84941668091691,6.90537084398977,3.45268542199489,1,3.0956779255637,"Balanced Defender"
"Alejandro Pozo Pozo","Almería","La Liga",24,4.05737704918033,2.02868852459016,1.19877049180328,1.75204918032787,0.645491803278688,4.61065573770492,3.78073770491803,74.1,2.2293298043766,7.00819672131148,3.24590163934426,0.75,3.21829093814408,"Ball Progressor"
"Aleksandar Sedlar","Alavés","La Liga",31,2.47357293868922,0.570824524312896,0.190274841437632,1.33192389006342,1.23678646934461,4.66173361522199,0,84.7,0.908208862390455,7.23044397463002,1.71247357293869,0.25,2.66711673734519,"Balanced Defender"
"Alessandro Bastoni","Inter","Serie A",25,5.85369521958443,2.41201582673886,0.942547086861956,1.77483918737563,0.868677402933963,4.16036142348096,2.70743671618307,87.4,2.72933787912082,6.80387801379055,4.4770234624462,0.625,3.34529855578549,"Ball Progressor"
"Alessandro Buongiorno","Torino","Serie A",25,3.02195539730166,0.880804360721258,0.188174575293689,2.15869955828405,2.0473367876415,4.22623195476381,0.0768118046511398,88.05,1.16130703685634,8.43226830068935,2.1654949826695,0.625,3.20725330494934,"Defensive Stopper"
"Alessandro Florenzi","Milan","Serie A",32,5.5080831408776,1.50692840646651,2.33833718244804,2.23441108545035,1.03926096997691,5.04041570438799,6.33949191685912,82.6,2.82827955088607,8.31408775981524,3.90762124711316,0.25,3.758138148299,"Elite Progressive CB"
"Alessandro Vogliacco","Genoa","Serie A",24,3.77245508982036,0.615911035072712,1.00085543199316,1.77074422583405,2.30966638152267,4.00342172797263,0.923866552609068,78.9,1.55672146330516,8.08383233532934,2.5098374679213,0.75,3.27673828592087,"Balanced Defender"
"Alessandro Zanoli","Salernitana","Serie A",23,2.07818922206759,3.02874483367823,1.08602699147307,1.5444708220615,0.364464844263122,2.84838285323743,3.17532463823849,70.55,2.06035473693258,4.75731851956206,2.45841146671185,0.75,2.47188745064165,"Balanced Defender"
"Alessio Romagnoli","Lazio","Serie A",29,3.13952611160922,0.265381721004279,0.263558583786388,1.27499459811195,0.979143434408661,3.85650101704513,0.0186644545831605,91.5,0.989894179968064,6.11063904956574,1.98986835536724,0.375,2.39564938685695,"Possession Defender"
"Alessio Zerbin","Venezia","Serie A",25,3.20158102766798,3.14229249011858,1.42292490118577,3.02371541501976,0.889328063241107,4.09090909090909,4.38735177865613,65.4,2.51246319443188,8.00395256916996,3.17786561264822,0.5,3.57157104852374,"Elite Progressive CB"
"Alexander Prass","Hoffenheim","Bundesliga",23,3.62068965517241,1.60919540229885,1.03448275862069,2.41379310344828,0.517241379310345,5.28735632183908,3.10344827586207,72.7,1.90120414658868,8.2183908045977,2.81609195402299,0.75,3.44869890001478,"Defensive Stopper"
"Alexis Saelemaekers","Roma","Serie A",25,3.4341252699784,2.52699784017279,1.55507559395248,2.13822894168467,0.583153347732181,4.85961123110151,3.4341252699784,81.5,2.39139620178657,7.58099352051836,3.07127429805616,0.5,3.41235653687013,"Elite Progressive CB"
"Alexsandro Ribeiro","Lille","Ligue 1",24,4.62882882882883,0.720720720720721,0.251351351351351,1.18198198198198,1.15945945945946,5.43018018018018,0.173873873873874,90.35,1.53078314605359,7.77162162162162,3.06558558558559,0.75,3.18414974490792,"Possession Defender"
"Alfie Doughty","Luton Town","Premier League",23,3.26153846153846,2.89230769230769,2.15384615384615,1.93846153846154,0.953846153846154,5.69230769230769,10.4615384615385,66.5,2.70853674795221,8.58461538461538,3.11384615384615,0.75,3.8752993145655,"Elite Progressive CB"
"Alfonso Espino","Rayo Vallecano","La Liga",31,4.05664140406861,1.47187873952932,1.00518548065417,2.40526525727962,1.43597925807738,6.13881132828081,1.79497407259673,74.6,1.94904188467652,9.98005584363781,3.02273633825289,0.25,3.89823350696195,"Defensive Stopper"
"Alfonso Pedraza","Villarreal","La Liga",27,2.5,4.51612903225806,1.61290322580645,2.01612903225806,1.04838709677419,4.35483870967742,4.67741935483871,76.8,2.9186714030344,7.41935483870968,3.30645161290323,0.5,3.57007501282667,"Ball Progressor"
"Ali Abdi","Nice","Ligue 1",30,2.71356783919598,2.26130653266332,1.2921751615219,2.77817659727207,1.2921751615219,4.65183058147882,3.29504666188083,74,2.01198095248884,8.72218234027279,2.53266331658291,0.25,3.54544708307737,"Defensive Stopper"
"Alidu Seidu","Clermont Foot","Ligue 1",23,2.62599469496021,1.27320954907162,0.397877984084881,2.54641909814324,1.9893899204244,8.51458885941645,0.318302387267904,82.4,1.28627799733571,13.0503978779841,2.08488063660477,0.75,4.66203056232951,"Defensive Stopper"
"Alieu Fadera","Como","Serie A",22,1.97080291970803,4.05109489051095,1.25912408759124,3.5036496350365,0.656934306569343,5.2007299270073,2.13503649635036,74.6,2.47917015284424,9.36131386861314,2.8029197080292,0.75,4.02466222172164,"Elite Progressive CB"
"Alphonso Davies","Bayern Munich","Bundesliga",23,6.01117526541255,4.97334233563047,1.58514155336189,1.88959769044515,0.941585956416465,7.21803408455951,1.31016017880425,88.7,3.9645790005438,10.0492177314211,5.59604209349972,0.75,4.83929691964386,"Elite Progressive CB"
"Amari'I Bell","Luton Town","Premier League",29,3.97674418604651,1.67441860465116,0.418604651162791,2.61627906976744,1.30813953488372,5.12790697674419,0.680232558139535,77.2,1.78438582667678,9.05232558139535,3.05581395348837,0.25,3.55665200508932,"Defensive Stopper"
"Ameen Al-Dakhil","Burnley","Premier League",21,2.98295454545455,0.596590909090909,0.170454545454545,1.02272727272727,1.02272727272727,4.26136363636364,0.255681818181818,84.3,1.03890400849983,6.30681818181818,2.02840909090909,1,2.59190705794539,"Balanced Defender"
"Amir Rrahmani","Napoli","Serie A",30,4.43962125660599,0.725205519671169,0.387639459776864,1.08642102172637,0.702877275396359,4.20669406928949,0.0824427480916031,90.45,1.53582425348349,5.99599236641221,2.95385496183206,0.25,2.55357741131706,"Possession Defender"
"Amos Pieper","Werder Bremen","Bundesliga",26,3.72496662216288,0.660881174899867,0.240320427236315,1.92256341789052,1.44192256341789,3.36448598130841,0.240320427236315,84.8,1.2762861073093,6.72897196261682,2.49933244325768,0.5,2.71400603170876,"Balanced Defender"
"Andoni Gorosabel","Athletic Club","La Liga",27,3.39023380263745,1.42965747170372,0.69105561572275,2.40181775710858,0.986940179652163,4.28281412584146,2.51957911278164,81.5,1.64735781673878,7.6715720626022,2.60600327026396,0.5,3.14191474547617,"Balanced Defender"
"Andre Brooks","Sheffield Utd","Premier League",19,1.727078891258,1.15138592750533,0.287846481876333,2.11087420042644,1.34328358208955,4.31769722814499,0.767590618336887,75.4,0.972802848624346,7.77185501066098,1.49680170575693,1,2.99607764264803,"Balanced Defender"
"Andrea Cambiaso","Juventus","Serie A",24,3.59595152966509,3.23087510525393,1.4097895073319,1.82366522076181,0.532862952364104,4.7027378548927,2.87391338845134,85.95,2.64005557365411,7.05926602801861,3.44992095990063,0.75,3.40975203786723,"Ball Progressor"
"Andrea Carboni","Monza","Serie A",23,2.43953146960252,0.578256651208388,0.354514724754352,2.38228038711891,1.06899994690022,2.96807843544094,0.943586236658679,85.4,0.963981763371831,6.41935876946007,1.69502154224487,0.75,2.54680033618675,"Balanced Defender"
"Andreas Christensen","Barcelona","La Liga",27,5.32086912582112,1.09146033350177,0.318342597271349,1.04598281960586,0.955027791814048,4.86609398686205,0,94.3,1.86868223333592,6.86710459828196,3.62910560889338,0.5,3.00190427281896,"Possession Defender"
"Andreas Hanche-Olsen","Mainz 05","Bundesliga",27,2.05348394633705,0.115456361169732,0.150503090141694,1.64323937292734,0.919552683147422,3.265846397347,0.0350467289719626,80.25,0.617597173728737,5.82863845342177,1.27827291227012,0.5,2.17588040551802,"Balanced Defender"
"Andrei Ratiu","Rayo Vallecano","La Liga",26,4.25774877650897,3.58238172920065,1.05709624796085,2.08482871125612,0.792822185970636,4.96247960848287,2.26101141924959,81.6,2.80576827671997,7.84013050570963,3.98760195758564,0.5,3.65594646240087,"Elite Progressive CB"
"Andrew Robertson","Liverpool","Premier League",30,6.91217998175166,2.83489678550299,2.37318379277044,1.63739229600198,0.726281798351557,4.66803037391963,7.55591588438529,81.7,3.69051625803129,7.03170446827316,5.28126670325219,0.25,3.71741784369446,"Ball Progressor"
"Andy Pelmard","Clermont Foot","Ligue 1",23,3.61324857811977,1.17430578788893,0.180662428905989,1.5356306457009,0.993643358982937,5.11876881900301,0.180662428905989,84.8,1.41706181898668,7.64804282368685,2.63767146202743,0.75,3.09603757470073,"Balanced Defender"
"Anel Ahmedhodžić","Sheffield Utd","Premier League",24,1.46092865232163,0.509626274065685,0.237825594563986,2.17440543601359,1.15515288788222,3.60135900339751,0.203850509626274,75.4,0.647726898771724,6.93091732729332,1.08040770101925,0.75,2.56376595769668,"Balanced Defender"
"Angeliño","Roma","Serie A",27,4.01382416398319,1.40811325486068,1.45755797930844,1.4797789325501,0.869869628798355,3.59974476938623,3.73333118158367,77.4,2.08412154272863,5.94939333073468,2.97153980033418,0.5,2.79586661631186,"Balanced Defender"
"Ansgar Knauff","Eint Frankfurt","Bundesliga",22,2.85053055560257,3.13638392041978,1.1448697816229,2.07278761475776,0.764876533258038,4.10453098849105,1.88319849361935,65.15,2.31741030781557,6.94219513650684,2.96487190152945,0.875,3.24977266407828,"Ball Progressor"
"Anthony Caci","Mainz 05","Bundesliga",27,4.83647771784287,1.53282974822943,1.29083523469132,2.01963784076072,1.03192632842277,5.32788533822191,3.5512806140617,72.6,2.27564546855954,8.3794495074054,3.51501852999749,0.5,3.59669303964544,"Elite Progressive CB"
"Anthony Jung","Werder Bremen","Bundesliga",32,4.73581198714918,0.892950314835191,0.152110076074446,1.4517107659294,1.01149615255911,4.39814710776961,0.496155010621168,88.05,1.58474426358794,6.86135402625812,3.19866731822359,0.25,2.83035391331261,"Possession Defender"
"Anthony Oyono","Frosinone","Serie A",22,2.47913188647746,2.62938230383973,0.751252086811352,2.779632721202,0.676126878130217,5.48414023372287,0.826377295492488,83.4,1.88714433510394,8.93989983305509,2.53923205342237,0.75,3.6702276839581,"Defensive Stopper"
"Anthony Rouault","Stuttgart","Bundesliga",23,4.41804180418042,0.478731206453979,0.41700281139225,1.36541987532087,0.954834372326121,4.76365969930326,0.113861386138614,90.0333333333333,1.44953808011288,7.08391394695025,2.84231756508984,0.75,2.94502274946356,"Possession Defender"
"Antoine Hainaut","Parma","Serie A",22,2.53731343283582,1.64179104477612,0.671641791044776,1.94029850746269,1.11940298507463,4.32835820895522,1.94029850746269,75,1.50392615331826,7.38805970149254,2.17910447761194,0.75,3.04298837177507,"Balanced Defender"
"Anton Stach","Hoffenheim","Bundesliga",25,5.29206963249516,1.14893617021277,0.905222437137331,2.29787234042553,1.60154738878143,5.95357833655706,0.835589941972921,82.6,2.10292381480175,9.85299806576402,3.63481624758221,0.5,3.97966894564991,"Elite Progressive CB"
"Antonee Robinson","Fulham","Premier League",26,3.63933094493318,3.04113728336487,1.06581220675892,2.63163432623277,1.98356326802385,5.35945486837607,4.23483076577899,75.25,2.45129511409092,9.97465246263269,3.40005348030585,0.5,4.14816378442617,"Elite Progressive CB"
"Antonino Gallo","Lecce","Serie A",24,4.10457083219809,2.23012325268879,1.60830905069107,1.89822763649462,0.796766983610948,4.91040513144952,4.49474248084711,68.45,2.46988896361634,7.60539975155509,3.35479180039437,0.75,3.48802551091306,"Elite Progressive CB"
"Antonio Candela","Venezia","Serie A",24,2.29807237464522,1.33041627246925,0.699798959318827,1.83094843897824,0.65515610217597,2.83881267738884,1.97552034058657,75.7,1.33808156631102,5.32491721854305,1.91100993377483,0.75,2.35840779208732,"Balanced Defender"
"Antonio Nusa","RB Leipzig","Bundesliga",19,3.00385109114249,3.29268292682927,1.15532734274711,1.73299101412067,0.462130937098845,4.50577663671374,2.02182284980745,74.2,2.41826504989557,6.70089858793325,3.1193838254172,1,3.2517755963382,"Ball Progressor"
"Antonio Raillo","Mallorca","La Liga",32,3.15552610214132,0.927013303046511,0.346422582150521,1.05002013675949,1.16546449857338,3.65292963214722,0.0830976941812223,87.05,1.2715751989207,5.86841426748009,2.26412098250339,0.25,2.40620435981231,"Possession Defender"
"Antonio Rüdiger","Real Madrid","La Liga",31,3.30814932329453,0.675233580484664,0.220551022272622,0.824735241614232,0.35950295174966,4.06329258937544,0.145013493505571,90.8,1.16905077131359,5.24753078273933,2.25498302617058,0.25,2.18267954334724,"Possession Defender"
"Antonio Sánchez","Mallorca","La Liga",27,2.45161290322581,1.16129032258065,0.32258064516129,1.80645161290323,1.16129032258065,4.96774193548387,2.12903225806452,72.8,1.17233215013103,7.93548387096774,1.93548387096774,0.5,3.02237802134273,"Balanced Defender"
"Archie Gray","Tottenham","Premier League",18,2.05596801827527,0.359794403198172,0.154197601370645,0.822387207310109,0.976584808680754,3.54654483152484,0.87378640776699,87.4,0.710666332201134,5.34551684751571,1.37749857224443,1,2.17532158713517,"Possession Defender"
"Ardian Ismajli","Empoli","Serie A",27,1.76005779062014,0.251871760976123,0.123904727366315,1.11040465132603,1.51089715843287,3.07358652800037,0.0880195599022005,84.85,0.584423517998869,5.69488833775927,1.15678337876253,0.5,2.12708590852733,"Balanced Defender"
"Aridane Hernández","Rayo Vallecano","La Liga",35,2.22746428055997,0.0878048780487805,0.167686534853514,0.837003896666186,0.636195699235099,4.3972579015731,0,86.8,0.657634648192919,5.87045749747438,1.37160051955549,0.25,2.16099110851948,"Possession Defender"
"Aritz Elustondo","Real Sociedad","La Liga",30,3.1503088538092,1.05010295126973,0.247083047357584,1.23541523678792,0.679478380233356,3.27385037748799,0.247083047357584,85.4,1.27887650265063,5.18874399450927,2.31022649279341,0.25,2.20357379941303,"Balanced Defender"
"Armando Izzo","Monza","Serie A",32,2.93968639163711,0.630856822848609,0.394194511853649,1.4755833488893,1.56798581295501,3.87233526227366,0.229662124323315,89.4,1.12466237237209,6.91590442411798,2.01615456412171,0.25,2.66403627618423,"Possession Defender"
"Arnau Martinez","Girona","La Liga",21,5.24395464416973,1.75469631345689,0.707560901908374,1.78114589679841,0.894241895304731,4.50064396582221,1.24849219256697,88.2,2.24240472896475,7.17603175792536,3.84825131188459,1,3.33797141896351,"Ball Progressor"
"Arne Engels","Augsburg","Bundesliga",19,3.33096085409253,1.47330960854093,1.21708185053381,2.11387900355872,0.96085409252669,3.90747330960854,5.12455516014235,67.1,1.84593775332292,6.98220640569395,2.58790035587189,1,3.10013702303735,"Balanced Defender"
"Aron Dønnum","Toulouse","Ligue 1",26,4.21718110821867,3.14615098549647,1.5061361100781,1.87430271476385,0.937151357381926,5.72331721829676,3.91595388620305,72.5,2.80135999430081,8.53477129044254,3.78876905912979,0.5,3.85347538485309,"Elite Progressive CB"
"Arouna Sangante","Le Havre","Ligue 1",22,3.52829570026937,0.732856004317561,0.39322503132266,1.7919478326634,1.86496822260808,4.44604514771012,0.323556794234955,84.1,1.31082687169018,8.10296120298161,2.41011982188865,0.875,3.21431910957056,"Balanced Defender"
"Arthur Chaves","Hoffenheim","Bundesliga",23,2.34782608695652,0.411899313501144,0.205949656750572,2.10068649885584,1.52402745995423,3.83066361556064,0.329519450800915,82.1,0.82313277036012,7.45537757437071,1.57345537757437,0.75,2.79796638045526,"Balanced Defender"
"Arthur Theate","Rennes","Ligue 1",24,5.8052787971878,1.4788775952003,0.333941972661485,1.18709152011216,1.25661685875101,4.67327407583036,0.648284642187081,85.3,2.14113502819657,7.11698245469352,4.0747183163928,0.75,3.22684874768669,"Ball Progressor"
"Ashley Young","Everton","Premier League",39,3.77842105263158,1.36547368421053,1.03847368421053,2.43805263157895,1.03421052631579,4.16842105263158,3.77368421052632,69.8,1.85167195110092,7.64068421052631,2.81324210526316,0.25,3.15267404359826,"Balanced Defender"
"Aurélien Tchouaméni","Real Madrid","La Liga",24,5.0910061925386,0.952083859328851,0.332793503627053,1.64713160646471,1.40392469235228,4.63515640806185,0.699056698589175,91.45,1.76416205721482,7.68621270687883,3.4354372592547,0.75,3.25297863494958,"Possession Defender"
"Aurélio Buta","Reims","Ligue 1",27,4.21818679271643,1.95553427560192,0.460651166581288,1.87728775671774,0.88957935546966,4.00160084757603,1.91789107250966,80.65,1.96583675551211,6.76846795976342,3.31312578587063,0.5,2.99752509013387,"Balanced Defender"
"Auston Trusty","Sheffield Utd","Premier League",24,1.39968895800933,0.349922239502333,0.279937791601866,1.64463452566096,1.22472783825816,3.11430793157076,0.174961119751166,76.3,0.588551249314967,5.98367029548989,0.979782270606532,0.75,2.25682158837295,"Balanced Defender"
"Axel Disasi","Chelsea","Premier League",25,3.90849166343544,1.04691740984878,0.104691740984878,1.15160915083366,0.628150445909267,5.23458704924389,0.348972469949593,90,1.41559305322862,7.01434664598682,2.76386196200078,0.5,2.86054121508749,"Possession Defender"
"Axel Tuanzebe","Ipswich Town","Premier League",26,3.21052631578947,0.526315789473684,0.263157894736842,1.63157894736842,1.21052631578947,2.57894736842105,0.526315789473684,83.8,1.10490017982593,5.42105263157895,2.13684210526316,0.5,2.25207586140406,"Balanced Defender"
"Axel Witsel","Atlético Madrid","La Liga",34,2.87818900467122,0.549766439094502,0.0970176068990298,1.13187208048868,0.517427236794826,4.78620194035214,0.129356809198706,91.9,0.967479930114099,6.43550125763564,1.94681997844053,0.25,2.45954234933633,"Possession Defender"
"Aïssa Mandi","Villarreal","La Liga",32,4.3529753026318,0.554185985382841,0.21069519381967,1.33056896178977,0.712948115151732,3.72088972117279,0.259665320253895,90.05,1.38387176374462,5.7644067981143,2.83345957573222,0.25,2.42292074493214,"Possession Defender"
"Bafodé Diakité","Lille","Ligue 1",23,3.98484503540294,0.642029990177219,0.393736186714689,1.27379594196374,0.996455869111448,4.46362885237179,0.144674978512667,92.6,1.39236590982517,6.73388066344698,2.64771901731265,0.75,2.81971056296416,"Possession Defender"
"Bartosz Bereszyński","Empoli","Serie A",31,3.52440408626561,0.766174801362088,0.408626560726447,2.09421112372304,1.07264472190692,4.13734392735528,0.817253121452894,77.6,1.3280375947494,7.30419977298524,2.4211123723042,0.25,2.85007496979533,"Balanced Defender"
"Becir Omeragic","Montpellier","Ligue 1",22,2.65762914229551,0.934028853015228,0.269678368028374,1.7347007468586,0.850699687061824,3.97811837025953,0.233488279724799,88.7,1.11978144430837,6.56351880417995,1.9681890265834,0.875,2.68066821897733,"Possession Defender"
"Ben Davies","Tottenham","Premier League",31,4.68926929466015,1.01002557227442,0.232755946760041,1.5655815107631,0.8185540291841,3.57424920215882,0.548080700859532,88.85,1.64687432218818,5.95838474210603,3.21757180570586,0.25,2.58511515150708,"Possession Defender"
"Ben Godfrey","Everton","Premier League",25,3.45535714285714,0.883928571428571,0.241071428571429,2.41071428571429,1.28571428571429,3.61607142857143,1.6875,69.4,1.29166317777837,7.3125,2.42678571428571,0.5,2.87981527111135,"Balanced Defender"
"Ben Johnson","Ipswich Town","Premier League",24,1.79468242245199,1.06351550960118,0.797636632200886,2.52584933530281,0.86410635155096,3.78877400295421,2.45937961595273,71.6,1.14829292778732,7.17872968980798,1.50221565731167,0.75,2.83453607805732,"Balanced Defender"
"Ben Mee","Brentford","Premier League",33,3.46698113207547,0.778301886792453,0.424528301886792,1.83962264150943,0.919811320754717,4.74056603773585,0.35377358490566,76.6,1.32403155946504,7.5,2.39150943396226,0.25,2.90621262378602,"Balanced Defender"
"Ben Osborn","Sheffield Utd","Premier League",28,3.62106803218727,1.05340160936357,0.855888807607901,1.44842721287491,0.526700804681785,5.26700804681785,3.09436722750549,73.7,1.6271978152589,7.24213606437454,2.59400146305779,0.5,2.99721994541592,"Balanced Defender"
"Ben White","Arsenal","Premier League",26,5.10775992115373,1.52659050224269,0.947915200032182,1.47414365307641,1.08292938029246,3.19704527626365,1.49699800872941,83.9,2.21316928601434,5.75411830963252,3.67529215358932,0.5,2.79540320729549,"Ball Progressor"
"Benedikt Gimber","Heidenheim","Bundesliga",27,1.33164576143677,0.184731972840028,0.117341482387014,2.10367702211763,0.878535578596211,3.5882268379692,0.117341482387014,81.5,0.448845635898191,6.57043943868305,0.872880245998076,0.5,2.33217008596419,"Balanced Defender"
