"Cluster","Progression_90","Def_Actions_90","KP_90","Cmp","Cluster_Label"
"1",5.46152588671602,7.08747945646292,0.381106707584152,87.2244186046512,"Progressive enforcers"
"2",3.05099998912294,6.04424061861397,0.178212392614187,85.8611111111111,"Low involvement defenders"
